dataset,model,true_target,predicted_target
lebenshilfe_ood,Variante A (Statisch),0.08759123831987381,0.22837907075881958
lebenshilfe_ood,Variante A (Statisch),0.3104742467403412,0.32340461015701294
lebenshilfe_ood,Variante A (Statisch),0.6397502422332764,0.6824281215667725
lebenshilfe_ood,Variante A (Statisch),0.6293333172798157,0.5483406782150269
lebenshilfe_ood,Variante A (Statisch),0.668694257736206,0.5208016633987427
lebenshilfe_ood,Variante A (Statisch),0.06818182021379471,0.3110072910785675
lebenshilfe_ood,Variante A (Statisch),0.5886970162391663,0.5943261981010437
lebenshilfe_ood,Variante A (Statisch),0.1878335177898407,0.2707514464855194
lebenshilfe_ood,Variante B (Dynamisch),0.15851852297782898,0.07778839766979218
lebenshilfe_ood,Variante B (Dynamisch),0.3246951103210449,0.02828759141266346
lebenshilfe_ood,Variante B (Dynamisch),0.5059795379638672,0.17074543237686157
lebenshilfe_ood,Variante B (Dynamisch),0.18999595940113068,0.0667680948972702
lebenshilfe_ood,Variante B (Dynamisch),1.0,0.470742404460907
lebenshilfe_ood,Variante B (Dynamisch),1.0,0.36404547095298767
lebenshilfe_ood,Variante B (Dynamisch),0.9165622591972351,0.2129240483045578
lebenshilfe_ood,Variante B (Dynamisch),0.9595265984535217,0.4315318465232849
lebenshilfe_ood,Variante B (Dynamisch),0.16249999403953552,0.009283346123993397
lebenshilfe_ood,Variante B (Dynamisch),0.9404096603393555,0.49723318219184875
lebenshilfe_ood,Variante B (Dynamisch),0.3728562295436859,0.4036135971546173
lebenshilfe_ood,Variante B (Dynamisch),0.43626323342323303,0.36882561445236206
lebenshilfe_ood,Variante B (Dynamisch),0.8253373503684998,0.4042718708515167
lebenshilfe_ood,Variante B (Dynamisch),0.4408155679702759,0.2932908535003662
lebenshilfe_ood,Variante B (Dynamisch),0.9593392610549927,0.345604807138443
lebenshilfe_ood,Variante B (Dynamisch),0.27314284443855286,0.10596583038568497
lebenshilfe_ood,Variante B (Dynamisch),0.21796338260173798,0.20028896629810333
lebenshilfe_ood,Variante B (Dynamisch),0.3519391119480133,0.1684650033712387
lebenshilfe_ood,Variante B (Dynamisch),0.2481076568365097,0.11468545347452164
lebenshilfe_ood,Variante B (Dynamisch),0.833050012588501,0.36815494298934937
lebenshilfe_ood,Variante B (Dynamisch),0.3299282193183899,0.26452216506004333
lebenshilfe_ood,Variante B (Dynamisch),0.7439053058624268,0.6729696393013
lebenshilfe_ood,Variante B (Dynamisch),0.482566237449646,0.3773503303527832
lebenshilfe_ood,Variante B (Dynamisch),0.4969044327735901,0.5631418824195862
lebenshilfe_ood,Variante B (Dynamisch),0.5418757200241089,0.4211137592792511
lebenshilfe_ood,Variante B (Dynamisch),0.8229877352714539,0.5432009100914001
lebenshilfe_ood,Variante B (Dynamisch),0.5391608476638794,0.6044402718544006
lebenshilfe_ood,Variante B (Dynamisch),0.7114953398704529,0.4093465209007263
lebenshilfe_ood,Variante B (Dynamisch),0.7971367835998535,0.566758394241333
lebenshilfe_ood,Variante B (Dynamisch),0.592822253704071,0.33709853887557983
lebenshilfe_ood,Variante B (Dynamisch),0.8380604982376099,0.6924000382423401
lebenshilfe_ood,Variante B (Dynamisch),0.7234042286872864,0.3796330392360687
lebenshilfe_ood,Variante B (Dynamisch),0.6940344572067261,0.4888356924057007
lebenshilfe_ood,Variante B (Dynamisch),0.5505587458610535,0.23080620169639587
lebenshilfe_ood,Variante B (Dynamisch),0.8982651233673096,0.753264844417572
lebenshilfe_ood,Variante B (Dynamisch),0.33759263157844543,0.4115418791770935
lebenshilfe_ood,Variante B (Dynamisch),0.6195240020751953,0.3349343538284302
lebenshilfe_ood,Variante B (Dynamisch),0.5428005456924438,0.47110888361930847
lebenshilfe_ood,Variante B (Dynamisch),0.5650517344474792,0.6477352380752563
lebenshilfe_ood,Variante B (Dynamisch),0.33010023832321167,0.5335618853569031
lebenshilfe_ood,Variante B (Dynamisch),0.3528279960155487,0.22877199947834015
lebenshilfe_ood,Variante B (Dynamisch),0.05021253973245621,0.05532809719443321
lebenshilfe_ood,Variante B (Dynamisch),0.33387306332588196,0.32739198207855225
lebenshilfe_ood,Variante B (Dynamisch),0.29438328742980957,0.3283311724662781
lebenshilfe_ood,Variante B (Dynamisch),0.5176803469657898,0.3708551228046417
lebenshilfe_ood,Variante B (Dynamisch),0.2529260516166687,0.09374121576547623
lebenshilfe_ood,Variante B (Dynamisch),0.44796618819236755,0.3668496608734131
lebenshilfe_ood,Variante B (Dynamisch),0.2252470999956131,0.08675592392683029
lebenshilfe_ood,Variante B (Dynamisch),0.1755101978778839,0.27298083901405334
lebenshilfe_ood,Variante B (Dynamisch),0.22093360126018524,0.21549440920352936
lebenshilfe_ood,Variante B (Dynamisch),0.1178910955786705,0.3849745988845825
lebenshilfe_ood,Variante B (Dynamisch),0.9980168342590332,0.650299072265625
lebenshilfe_ood,Variante B (Dynamisch),0.572903573513031,0.5244147181510925
lebenshilfe_ood,Variante B (Dynamisch),0.36512261629104614,0.3936674892902374
lebenshilfe_ood,Variante B (Dynamisch),0.11623215675354004,0.47007718682289124
lebenshilfe_ood,Variante B (Dynamisch),0.013865239918231964,0.6685768365859985
lebenshilfe_ood,Variante B (Dynamisch),0.7748880386352539,0.7253603339195251
lebenshilfe_ood,Variante B (Dynamisch),0.3014705777168274,0.575488805770874
lebenshilfe_ood,Variante B (Dynamisch),0.4541427791118622,0.6471322178840637
lebenshilfe_ood,Variante B (Dynamisch),0.8715110421180725,0.6595159769058228
lebenshilfe_ood,Variante B (Dynamisch),0.34610244631767273,0.3256377577781677
lebenshilfe_ood,Variante B (Dynamisch),0.9368420839309692,0.5243016481399536
lebenshilfe_ood,Variante B (Dynamisch),0.5942114591598511,0.5282382369041443
lebenshilfe_ood,Variante B (Dynamisch),0.21762590110301971,0.1441667377948761
lebenshilfe_ood,Variante B (Dynamisch),0.03852889686822891,0.1241973340511322
lebenshilfe_ood,Variante B (Dynamisch),0.10729990899562836,0.1993463933467865
lebenshilfe_ood,Variante B (Dynamisch),0.8156161904335022,0.5295664072036743
lebenshilfe_ood,Variante B (Dynamisch),0.8623548746109009,0.6806277632713318
lebenshilfe_ood,Variante B (Dynamisch),0.04100000113248825,0.11592429131269455
lebenshilfe_ood,Variante B (Dynamisch),0.8967334032058716,0.7000654339790344
lebenshilfe_ood,Variante B (Dynamisch),0.30689653754234314,0.24264465272426605
lebenshilfe_ood,Variante B (Dynamisch),0.6461988091468811,0.3803589344024658
lebenshilfe_ood,Variante B (Dynamisch),0.053795136511325836,0.06572325527667999
lebenshilfe_ood,Variante B (Dynamisch),0.360725075006485,0.163131982088089
lebenshilfe_ood,Variante B (Dynamisch),0.25100672245025635,0.2609262466430664
lebenshilfe_ood,Variante B (Dynamisch),1.0,0.934048056602478
lebenshilfe_ood,Variante B (Dynamisch),0.23353752493858337,0.12239520251750946
lebenshilfe_ood,Variante B (Dynamisch),0.3677442967891693,0.4489705562591553
lebenshilfe_ood,Variante B (Dynamisch),0.48843827843666077,0.36268743872642517
lebenshilfe_ood,Variante B (Dynamisch),0.9068047404289246,0.5589194297790527
lebenshilfe_ood,Variante B (Dynamisch),0.2951456308364868,0.13353946805000305
lebenshilfe_ood,Variante B (Dynamisch),0.06203007698059082,0.1390165090560913
lebenshilfe_ood,Variante B (Dynamisch),0.12171253561973572,0.0636952668428421
lebenshilfe_ood,Variante B (Dynamisch),0.39821693301200867,0.40273866057395935
lebenshilfe_ood,Variante B (Dynamisch),0.8416422009468079,0.6050249338150024
lebenshilfe_ood,Variante B (Dynamisch),0.11018364131450653,0.10854573547840118
lebenshilfe_ood,Variante B (Dynamisch),0.29120880365371704,0.2009042203426361
lebenshilfe_ood,Variante B (Dynamisch),0.7326599359512329,0.34603774547576904
lebenshilfe_ood,Variante B (Dynamisch),0.41704824566841125,0.27219316363334656
lebenshilfe_ood,Variante B (Dynamisch),0.752913773059845,0.47608092427253723
lebenshilfe_ood,Variante B (Dynamisch),0.32875367999076843,0.36783236265182495
lebenshilfe_ood,Variante B (Dynamisch),0.8801214098930359,0.6953497529029846
lebenshilfe_ood,Variante B (Dynamisch),0.4155268669128418,0.39366546273231506
lebenshilfe_ood,Variante B (Dynamisch),0.20963828265666962,0.08737193793058395
lebenshilfe_ood,Variante B (Dynamisch),0.4277108311653137,0.2752474248409271
lebenshilfe_ood,Variante B (Dynamisch),0.8066783547401428,0.43480411171913147
lebenshilfe_ood,Variante B (Dynamisch),0.5844183564186096,0.6446194052696228
lebenshilfe_ood,Variante B (Dynamisch),0.6001692414283752,0.40421968698501587
lebenshilfe_ood,Variante B (Dynamisch),0.39419588446617126,0.14915497601032257
lebenshilfe_ood,Variante B (Dynamisch),0.593863308429718,0.34397217631340027
lebenshilfe_ood,Variante B (Dynamisch),0.28125,0.2917742133140564
lebenshilfe_ood,Variante B (Dynamisch),0.33028361201286316,0.28393781185150146
lebenshilfe_ood,Variante B (Dynamisch),0.7231968641281128,0.6076076626777649
lebenshilfe_ood,Variante B (Dynamisch),0.40435606241226196,0.41721904277801514
lebenshilfe_ood,Variante B (Dynamisch),0.0,0.01042517926543951
lebenshilfe_ood,Variante B (Dynamisch),0.2323983907699585,0.3152809143066406
lebenshilfe_ood,Variante B (Dynamisch),0.3947676718235016,0.22193045914173126
lebenshilfe_ood,Variante B (Dynamisch),0.0,0.08720213174819946
lebenshilfe_ood,Variante B (Dynamisch),0.056603774428367615,0.09253328293561935
lebenshilfe_ood,Variante B (Dynamisch),0.6277602314949036,0.2480647712945938
lebenshilfe_ood,Variante B (Dynamisch),0.3991455137729645,0.3304488956928253
lebenshilfe_ood,Variante B (Dynamisch),0.3299304246902466,0.08381221443414688
lebenshilfe_ood,Variante B (Dynamisch),0.1364651322364807,0.21311281621456146
lebenshilfe_ood,Variante B (Dynamisch),0.9048365950584412,0.6913421750068665
lebenshilfe_ood,Variante B (Dynamisch),0.4310847520828247,0.5321100950241089
lebenshilfe_ood,Variante B (Dynamisch),0.38738441467285156,0.3958216905593872
lebenshilfe_ood,Variante B (Dynamisch),0.8037540912628174,0.6116563677787781
lebenshilfe_ood,Variante B (Dynamisch),0.20600366592407227,0.23000949621200562
lebenshilfe_ood,Variante B (Dynamisch),0.16145789623260498,0.2792375683784485
lebenshilfe_ood,Variante B (Dynamisch),0.11470085382461548,0.17181196808815002
lebenshilfe_ood,Variante B (Dynamisch),0.37668776512145996,0.2427942156791687
lebenshilfe_ood,Variante B (Dynamisch),0.9227080345153809,0.6022621393203735
lebenshilfe_ood,Variante B (Dynamisch),0.20654219388961792,0.1291479766368866
lebenshilfe_ood,Variante B (Dynamisch),0.7693057656288147,0.5940586924552917
lebenshilfe_ood,Variante B (Dynamisch),0.030846185982227325,0.11132881790399551
lebenshilfe_ood,Variante B (Dynamisch),0.5352266430854797,0.5366358757019043
lebenshilfe_ood,Variante B (Dynamisch),0.9269744157791138,0.5317252278327942
lebenshilfe_ood,Variante B (Dynamisch),0.494870126247406,0.2750875651836395
lebenshilfe_ood,Variante B (Dynamisch),0.5734096169471741,0.32471129298210144
lebenshilfe_ood,Variante B (Dynamisch),0.2925332486629486,0.40399327874183655
lebenshilfe_ood,Variante B (Dynamisch),0.7064117193222046,0.6864776015281677
lebenshilfe_ood,Variante B (Dynamisch),0.8504930734634399,0.5423313975334167
lebenshilfe_ood,Variante B (Dynamisch),0.168212890625,0.14893676340579987
lebenshilfe_ood,Variante B (Dynamisch),0.3450442850589752,0.4318907558917999
lebenshilfe_ood,Variante B (Dynamisch),0.24368686974048615,0.32279732823371887
lebenshilfe_ood,Variante B (Dynamisch),0.5980132222175598,0.4727160930633545
lebenshilfe_ood,Variante B (Dynamisch),0.5753295421600342,0.4780855178833008
lebenshilfe_ood,Variante B (Dynamisch),0.7025141716003418,0.4748951196670532
lebenshilfe_ood,Variante B (Dynamisch),0.779717743396759,0.4562150537967682
lebenshilfe_ood,Variante B (Dynamisch),0.20666319131851196,0.3227197825908661
lebenshilfe_ood,Variante B (Dynamisch),1.0,0.5045256614685059
lebenshilfe_ood,Variante B (Dynamisch),0.502109706401825,0.46392232179641724
lebenshilfe_ood,Variante B (Dynamisch),0.8623574376106262,0.4970895051956177
lebenshilfe_ood,Variante B (Dynamisch),1.0,0.674049437046051
lebenshilfe_ood,Variante B (Dynamisch),0.4799599051475525,0.30996963381767273
lebenshilfe_ood,Variante B (Dynamisch),0.8200238347053528,0.5032878518104553
lebenshilfe_ood,Variante B (Dynamisch),1.0,0.4449051320552826
lebenshilfe_ood,Variante B (Dynamisch),0.5157743692398071,0.3458404242992401
lebenshilfe_ood,Variante B (Dynamisch),0.6545882225036621,0.31286510825157166
lebenshilfe_ood,Variante B (Dynamisch),0.8703962564468384,0.49645334482192993
lebenshilfe_ood,Variante B (Dynamisch),0.7912667989730835,0.5075634121894836
lebenshilfe_ood,Variante B (Dynamisch),0.13261163234710693,0.28312188386917114
lebenshilfe_ood,Variante B (Dynamisch),0.5799498558044434,0.5895879864692688
lebenshilfe_ood,Variante B (Dynamisch),1.0,0.8412182331085205
lebenshilfe_ood,Variante B (Dynamisch),0.30204081535339355,0.3917880356311798
lebenshilfe_ood,Variante B (Dynamisch),0.4487309753894806,0.49000081419944763
lebenshilfe_ood,Variante B (Dynamisch),0.09469922631978989,0.1768517643213272
lebenshilfe_ood,Variante B (Dynamisch),0.26049089431762695,0.3574236035346985
lebenshilfe_ood,Variante B (Dynamisch),0.6221461296081543,0.680713951587677
lebenshilfe_ood,Variante B (Dynamisch),0.5680129528045654,0.39310169219970703
lebenshilfe_ood,Variante B (Dynamisch),0.3100045919418335,0.5340641140937805
lebenshilfe_ood,Variante B (Dynamisch),0.7349498867988586,0.865807294845581
lebenshilfe_ood,Variante B (Dynamisch),0.6914453506469727,0.632678747177124
lebenshilfe_ood,Variante B (Dynamisch),0.662234902381897,0.5068332552909851
lebenshilfe_ood,Variante B (Dynamisch),0.5098276138305664,0.6821911334991455
lebenshilfe_ood,Variante B (Dynamisch),0.676246166229248,0.7299362421035767
lebenshilfe_ood,Variante B (Dynamisch),0.9543424844741821,0.9110429883003235
lebenshilfe_ood,Variante B (Dynamisch),0.13716813921928406,0.40098661184310913
lebenshilfe_ood,Variante B (Dynamisch),0.6347723007202148,0.601023256778717
lebenshilfe_ood,Variante B (Dynamisch),0.8219373226165771,0.7718983292579651
lebenshilfe_ood,Variante B (Dynamisch),0.8348413705825806,0.6029225587844849
lebenshilfe_ood,Variante B (Dynamisch),0.6596390604972839,0.5107167959213257
lebenshilfe_ood,Variante B (Dynamisch),0.3333333432674408,0.4808203876018524
lebenshilfe_ood,Variante B (Dynamisch),0.719261109828949,0.3297925293445587
lebenshilfe_ood,Variante B (Dynamisch),0.8718934655189514,0.6192935109138489
lebenshilfe_ood,Variante B (Dynamisch),0.48755431175231934,0.14164963364601135
lebenshilfe_ood,Variante B (Dynamisch),0.2908777892589569,0.4306791424751282
lebenshilfe_ood,Variante B (Dynamisch),0.9427159428596497,0.6838459968566895
lebenshilfe_ood,Variante B (Dynamisch),0.5487000346183777,0.4475248456001282
lebenshilfe_ood,Variante B (Dynamisch),0.617067813873291,0.7316240072250366
lebenshilfe_ood,Variante B (Dynamisch),0.41357704997062683,0.5816656351089478
lebenshilfe_ood,Variante B (Dynamisch),0.41630780696868896,0.38580089807510376
lebenshilfe_ood,Variante B (Dynamisch),0.8395827412605286,0.6108303666114807
lebenshilfe_ood,Variante B (Dynamisch),0.5780283808708191,0.48412397503852844
lebenshilfe_ood,Variante B (Dynamisch),0.445872038602829,0.391740620136261
lebenshilfe_ood,Variante B (Dynamisch),0.30270490050315857,0.6485822200775146
lebenshilfe_ood,Variante B (Dynamisch),0.9367388486862183,0.8208719491958618
lebenshilfe_ood,Variante B (Dynamisch),0.9424252510070801,0.7230745553970337
lebenshilfe_ood,Variante B (Dynamisch),0.646568775177002,0.46124663949012756
lebenshilfe_ood,Variante B (Dynamisch),0.9590544104576111,0.5965787172317505
lebenshilfe_ood,Variante B (Dynamisch),0.5789695978164673,0.6622516512870789
lebenshilfe_ood,Variante B (Dynamisch),0.750110387802124,0.6606649160385132
lebenshilfe_ood,Variante B (Dynamisch),0.45049428939819336,0.19350114464759827
lebenshilfe_ood,Variante B (Dynamisch),0.9403141140937805,0.5845645666122437
lebenshilfe_ood,Variante B (Dynamisch),0.5795944333076477,0.4370405673980713
lebenshilfe_ood,Variante B (Dynamisch),0.6974808573722839,0.6336372494697571
lebenshilfe_ood,Variante B (Dynamisch),0.40289679169654846,0.5151187777519226
lebenshilfe_ood,Variante B (Dynamisch),0.6189665198326111,0.42519596219062805
lebenshilfe_ood,Variante B (Dynamisch),0.6717965602874756,0.6313962340354919
lebenshilfe_ood,Variante B (Dynamisch),0.8107643723487854,0.5467835664749146
lebenshilfe_ood,Variante B (Dynamisch),0.8300561904907227,0.5375944972038269
lebenshilfe_ood,Variante B (Dynamisch),0.6382237672805786,0.4568151533603668
lebenshilfe_ood,Variante B (Dynamisch),0.7945904731750488,0.6190528273582458
lebenshilfe_ood,Variante B (Dynamisch),0.9470676779747009,0.6955356001853943
lebenshilfe_ood,Variante B (Dynamisch),0.5847759246826172,0.6282051205635071
lebenshilfe_ood,Variante B (Dynamisch),0.4209575355052948,0.21385526657104492
lebenshilfe_ood,Variante B (Dynamisch),0.873379647731781,0.5165145397186279
lebenshilfe_ood,Variante B (Dynamisch),0.7492480278015137,0.4752751290798187
lebenshilfe_ood,Variante B (Dynamisch),0.5881979465484619,0.4279087781906128
lebenshilfe_ood,Variante B (Dynamisch),0.5742971897125244,0.5353075265884399
lebenshilfe_ood,Variante B (Dynamisch),0.18461182713508606,0.101206935942173
lebenshilfe_ood,Variante B (Dynamisch),0.17791606485843658,0.07751566171646118
lebenshilfe_ood,Variante B (Dynamisch),0.1904536932706833,0.17264068126678467
lebenshilfe_ood,Variante B (Dynamisch),0.15849801898002625,0.05816397815942764
lebenshilfe_ood,Variante B (Dynamisch),0.2607296109199524,0.2298506647348404
lebenshilfe_ood,Variante B (Dynamisch),0.29208436608314514,0.19501569867134094
lebenshilfe_ood,Variante B (Dynamisch),0.17399093508720398,0.34681230783462524
lebenshilfe_ood,Variante B (Dynamisch),0.2971014380455017,0.29118287563323975
lebenshilfe_ood,Variante B (Dynamisch),0.42942431569099426,0.3314029574394226
lebenshilfe_ood,Variante B (Dynamisch),0.901207447052002,0.14316777884960175
lebenshilfe_ood,Variante B (Dynamisch),0.37224915623664856,0.40267184376716614
lebenshilfe_ood,Variante B (Dynamisch),0.10947290807962418,0.0804266482591629
lebenshilfe_ood,Variante B (Dynamisch),0.016393441706895828,0.06997766345739365
lebenshilfe_ood,Variante B (Dynamisch),0.410540908575058,0.16027233004570007
lebenshilfe_ood,Variante B (Dynamisch),0.6229929327964783,0.4169658124446869
lebenshilfe_ood,Variante B (Dynamisch),0.30921369791030884,0.3235017955303192
lebenshilfe_ood,Variante B (Dynamisch),0.12807656824588776,0.20218825340270996
lebenshilfe_ood,Variante B (Dynamisch),0.21411947906017303,0.24173136055469513
lebenshilfe_ood,Variante B (Dynamisch),0.1004566177725792,0.11964379251003265
lebenshilfe_ood,Variante B (Dynamisch),0.16041794419288635,0.07801032811403275
lebenshilfe_ood,Variante B (Dynamisch),0.04145818576216698,0.09575334936380386
lebenshilfe_ood,Variante B (Dynamisch),0.6093466281890869,0.3829573094844818
lebenshilfe_ood,Variante B (Dynamisch),0.6053528189659119,0.35432305932044983
lebenshilfe_ood,Variante B (Dynamisch),0.8178752064704895,0.5387176871299744
lebenshilfe_ood,Variante B (Dynamisch),0.4712871313095093,0.23939694464206696
lebenshilfe_ood,Variante B (Dynamisch),0.5208541750907898,0.2353024035692215
lebenshilfe_ood,Variante B (Dynamisch),1.0,0.5868604779243469
lebenshilfe_ood,Variante B (Dynamisch),0.4982316493988037,0.30358198285102844
lebenshilfe_ood,Variante B (Dynamisch),0.699881374835968,0.5181726813316345
lebenshilfe_ood,Variante B (Dynamisch),0.3498293459415436,0.22362637519836426
lebenshilfe_ood,Variante B (Dynamisch),0.24913254380226135,0.12669572234153748
lebenshilfe_ood,Variante B (Dynamisch),0.11387711763381958,0.13747678697109222
lebenshilfe_ood,Variante B (Dynamisch),0.2375776469707489,0.3317755162715912
lebenshilfe_ood,Variante B (Dynamisch),0.2768022119998932,0.08834104239940643
lebenshilfe_ood,Variante B (Dynamisch),0.2577117085456848,0.30259767174720764
lebenshilfe_ood,Variante B (Dynamisch),0.3327292501926422,0.267037570476532
lebenshilfe_ood,Variante B (Dynamisch),0.668067216873169,0.41024067997932434
lebenshilfe_ood,Variante B (Dynamisch),0.15640273690223694,0.2986767888069153
lebenshilfe_ood,Variante B (Dynamisch),0.5183133482933044,0.4533120393753052
lebenshilfe_ood,Variante B (Dynamisch),0.4700387418270111,0.3352046012878418
lebenshilfe_ood,Variante B (Dynamisch),0.3294367790222168,0.3709056079387665
lebenshilfe_ood,Variante B (Dynamisch),0.9007707238197327,0.7016666531562805
lebenshilfe_ood,Variante B (Dynamisch),0.4570135772228241,0.42307326197624207
lebenshilfe_ood,Variante B (Dynamisch),0.20665083825588226,0.09249583631753922
lebenshilfe_ood,Variante B (Dynamisch),0.19961611926555634,0.15962019562721252
lebenshilfe_ood,Variante B (Dynamisch),0.29228243231773376,0.268749475479126
lebenshilfe_ood,Variante B (Dynamisch),1.0,0.8402730226516724
lebenshilfe_ood,Variante B (Dynamisch),0.6438871622085571,0.39795035123825073
lebenshilfe_ood,Variante B (Dynamisch),0.7253456115722656,0.40264153480529785
lebenshilfe_ood,Variante B (Dynamisch),0.7088838219642639,0.3062512278556824
lebenshilfe_ood,Variante B (Dynamisch),0.5295836329460144,0.1826779842376709
lebenshilfe_ood,Variante B (Dynamisch),0.252136766910553,0.19105812907218933
lebenshilfe_ood,Variante B (Dynamisch),0.5036880970001221,0.37049877643585205
lebenshilfe_ood,Variante B (Dynamisch),0.0880376324057579,0.07502198964357376
lebenshilfe_ood,Variante B (Dynamisch),0.23645783960819244,0.18360254168510437
lebenshilfe_ood,Variante B (Dynamisch),0.302526593208313,0.28717246651649475
lebenshilfe_ood,Variante B (Dynamisch),0.8370646834373474,0.5132245421409607
lebenshilfe_ood,Variante B (Dynamisch),0.5457324385643005,0.4386153817176819
lebenshilfe_ood,Variante B (Dynamisch),0.6010695099830627,0.5594967007637024
lebenshilfe_ood,Variante B (Dynamisch),0.5783641338348389,0.41811516880989075
lebenshilfe_ood,Variante B (Dynamisch),0.574698805809021,0.4222474694252014
lebenshilfe_ood,Variante B (Dynamisch),0.48816028237342834,0.34804198145866394
lebenshilfe_ood,Variante B (Dynamisch),0.0,0.15778744220733643
lebenshilfe_ood,Variante B (Dynamisch),0.44146502017974854,0.3887612521648407
lebenshilfe_ood,Variante B (Dynamisch),1.0,0.48274990916252136
lebenshilfe_ood,Variante B (Dynamisch),0.05292792618274689,0.23809714615345
lebenshilfe_ood,Variante B (Dynamisch),0.6147403717041016,0.47009098529815674
lebenshilfe_ood,Variante B (Dynamisch),0.8037676811218262,0.3720933496952057
lebenshilfe_ood,Variante B (Dynamisch),0.6955516934394836,0.6478345990180969
lebenshilfe_ood,Variante B (Dynamisch),0.6931030750274658,0.42682185769081116
lebenshilfe_ood,Variante B (Dynamisch),0.6544324159622192,0.31627437472343445
lebenshilfe_ood,Variante B (Dynamisch),0.9140418767929077,0.5279037356376648
lebenshilfe_ood,Variante B (Dynamisch),0.19273898005485535,0.13617496192455292
lebenshilfe_ood,Variante B (Dynamisch),0.5346999168395996,0.26829299330711365
lebenshilfe_ood,Variante B (Dynamisch),0.28293752670288086,0.40689197182655334
lebenshilfe_ood,Variante B (Dynamisch),0.9885740280151367,0.41918185353279114
lebenshilfe_ood,Variante B (Dynamisch),0.19084328413009644,0.06947352737188339
lebenshilfe_ood,Variante B (Dynamisch),0.7587647438049316,0.47759583592414856
lebenshilfe_ood,Variante B (Dynamisch),0.7648351788520813,0.47365713119506836
lebenshilfe_ood,Variante B (Dynamisch),0.2728772461414337,0.20338590443134308
lebenshilfe_ood,Variante B (Dynamisch),0.0583035871386528,0.07473485171794891
lebenshilfe_ood,Variante B (Dynamisch),0.7731760144233704,0.23911616206169128
lebenshilfe_ood,Variante B (Dynamisch),0.13426241278648376,0.057563237845897675
lebenshilfe_ood,Variante B (Dynamisch),0.6339976787567139,0.3580377399921417
lebenshilfe_ood,Variante B (Dynamisch),0.529503345489502,0.25447148084640503
lebenshilfe_ood,Variante B (Dynamisch),0.36794647574424744,0.2878117263317108
lebenshilfe_ood,Variante B (Dynamisch),0.6315172910690308,0.39987364411354065
lebenshilfe_ood,Variante B (Dynamisch),0.7918993234634399,0.3108568787574768
lebenshilfe_ood,Variante B (Dynamisch),0.5290124416351318,0.17468692362308502
lebenshilfe_ood,Variante B (Dynamisch),0.5664682388305664,0.47612011432647705
lebenshilfe_ood,Variante B (Dynamisch),0.714595377445221,0.5385772585868835
lebenshilfe_ood,Variante B (Dynamisch),0.8078745007514954,0.5679637789726257
lebenshilfe_ood,Variante B (Dynamisch),0.0961923822760582,0.44439518451690674
lebenshilfe_ood,Variante B (Dynamisch),0.2783018946647644,0.21446138620376587
lebenshilfe_ood,Variante B (Dynamisch),0.9469547867774963,0.631622850894928
lebenshilfe_ood,Variante B (Dynamisch),0.6733567714691162,0.46422845125198364
lebenshilfe_ood,Variante B (Dynamisch),0.6527824401855469,0.7696730494499207
lebenshilfe_ood,Variante B (Dynamisch),1.0,0.7850181460380554
lebenshilfe_ood,Variante B (Dynamisch),0.7758620977401733,0.8341147899627686
lebenshilfe_ood,Variante B (Dynamisch),0.42105263471603394,0.2965478301048279
lebenshilfe_ood,Variante B (Dynamisch),0.9387755393981934,0.6604268550872803
lebenshilfe_ood,Variante B (Dynamisch),0.3133159279823303,0.35215628147125244
lebenshilfe_ood,Variante B (Dynamisch),0.0,0.007856621406972408
lebenshilfe_ood,Variante B (Dynamisch),0.3861386179924011,0.32200902700424194
lebenshilfe_ood,Variante B (Dynamisch),0.7062057852745056,0.654169499874115
lebenshilfe_ood,Variante B (Dynamisch),0.5201511383056641,0.4663943648338318
lebenshilfe_ood,Variante B (Dynamisch),0.24953532218933105,0.16860125958919525
lebenshilfe_ood,Variante B (Dynamisch),0.9519230723381042,0.8291617631912231
lebenshilfe_ood,Variante B (Dynamisch),0.30603447556495667,0.18778719007968903
lebenshilfe_ood,Variante B (Dynamisch),0.0,0.007360935676842928
lebenshilfe_ood,Variante B (Dynamisch),0.5564903616905212,0.4513746201992035
lebenshilfe_ood,Variante B (Dynamisch),0.26886382699012756,0.30443963408470154
lebenshilfe_ood,Variante B (Dynamisch),0.10824108123779297,0.1370401382446289
lebenshilfe_ood,Variante B (Dynamisch),0.8748603463172913,0.5809783935546875
lebenshilfe_ood,Variante B (Dynamisch),0.11406250298023224,0.06732014566659927
lebenshilfe_ood,Variante B (Dynamisch),0.2677106559276581,0.19364899396896362
lebenshilfe_ood,Variante B (Dynamisch),0.0,0.007520575076341629
lebenshilfe_ood,Variante B (Dynamisch),0.41127482056617737,0.3045739531517029
lebenshilfe_ood,Variante B (Dynamisch),0.256186306476593,0.2679057717323303
lebenshilfe_ood,Variante B (Dynamisch),0.690431535243988,0.27470138669013977
lebenshilfe_ood,Variante B (Dynamisch),0.8944050669670105,0.4476633667945862
lebenshilfe_ood,Variante B (Dynamisch),0.7438271641731262,0.378944993019104
lebenshilfe_ood,Variante B (Dynamisch),0.7219251394271851,0.13738982379436493
lebenshilfe_ood,Variante B (Dynamisch),0.8794117569923401,0.37354663014411926
lebenshilfe_ood,Variante B (Dynamisch),0.7523452043533325,0.6660999059677124
lebenshilfe_ood,Variante B (Dynamisch),0.4485294222831726,0.3954311013221741
