Globaler Seed auf 42 gesetzt.
Log file initialized at: results/logs/experiments/synthetic_regressor/train_dpo_20260830_115448.log
Aktuelles Arbeitsverzeichnis: /home/fisc4884/master-thesis
Nutze Device: cuda
Lade Basis-SFT-Modell und Tokenizer aus: results/models/experiments/synthetic_regressor/sft...
================================================================================
[SPRACHCODE-KONTROLLE] Tokenizer für mBART erfolgreich konfiguriert:
  -> src_lang: de_DE
  -> tgt_lang: de_DE
  -> de_DE Token-ID: 250003
  -> Test-Target Enkodierung (Token IDs): [250003, 8647, 2]
================================================================================
Lade Basismodell 'facebook/mbart-large-50' fuer SFT-Adapter...
Lade und verschmelze (merge_and_unload) SFT-LoRA-Adapter aus: results/models/experiments/synthetic_regressor/sft...
[ERFOLG] SFT-Adapter erfolgreich in Basisgewichte integriert (SFT ist nun die Basis fuer DPO)!
Konfiguriere DPO-LoRA auf Basis des SFT-Modells (r=16, alpha=32, dropout=0.05, targets=['q_proj', 'v_proj', 'k_proj', 'out_proj', 'fc1', 'fc2'])...
trainable params: 8,650,752 || all params: 619,530,240 || trainable%: 1.3963
Lade DPO-Präferenzdatensatz aus: data/dpo/dpo_preference_pairs_synthetic.jsonl
Erfolgreich geladen: 7795 Präferenz-Paare.
Lade DPO-Präferenzdatensatz aus: data/dpo/dpo_preference_pairs_synthetic_eval.jsonl
Erfolgreich geladen: 1376 Präferenz-Paare.
Validierungsset initialisiert: 1376 Paare (1376 Batches).
================================================================================
=== Starte DPO Training (3 Epochen | Beta=0.1 | LR=5e-06) ===
DPO Epoche 1/3:  70%|#######   | 5482/7795 [36:55<15:18,  2.52it/s, Loss=0.1097, Acc=1.00, Margin=2.155]
DPO Epoche 1/3:  70%|#######   | 5482/7795 [36:55<15:18,  2.52it/s, Loss=0.5021, Acc=1.00, Margin=0.427]
DPO Epoche 1/3:  70%|#######   | 5483/7795 [36:55<15:30,  2.49it/s, Loss=0.5021, Acc=1.00, Margin=0.427]
DPO Epoche 1/3:  70%|#######   | 5483/7795 [36:56<15:30,  2.49it/s, Loss=0.4849, Acc=1.00, Margin=0.471]
DPO Epoche 1/3:  70%|#######   | 5484/7795 [36:56<15:42,  2.45it/s, Loss=0.4849, Acc=1.00, Margin=0.471]
DPO Epoche 1/3:  70%|#######   | 5484/7795 [36:56<15:42,  2.45it/s, Loss=1.7403, Acc=0.00, Margin=-1.547]
DPO Epoche 1/3:  70%|#######   | 5485/7795 [36:56<15:50,  2.43it/s, Loss=1.7403, Acc=0.00, Margin=-1.547]
DPO Epoche 1/3:  70%|#######   | 5485/7795 [36:57<15:50,  2.43it/s, Loss=0.1669, Acc=1.00, Margin=1.706] 
DPO Epoche 1/3:  70%|#######   | 5486/7795 [36:57<15:52,  2.42it/s, Loss=0.1669, Acc=1.00, Margin=1.706]
DPO Epoche 1/3:  70%|#######   | 5486/7795 [36:57<15:52,  2.42it/s, Loss=0.1928, Acc=1.00, Margin=1.548]
DPO Epoche 1/3:  70%|#######   | 5487/7795 [36:57<15:55,  2.41it/s, Loss=0.1928, Acc=1.00, Margin=1.548]
DPO Epoche 1/3:  70%|#######   | 5487/7795 [36:57<15:55,  2.41it/s, Loss=2.7921, Acc=0.00, Margin=-2.729]
DPO Epoche 1/3:  70%|#######   | 5488/7795 [36:57<15:45,  2.44it/s, Loss=2.7921, Acc=0.00, Margin=-2.729]
DPO Epoche 1/3:  70%|#######   | 5488/7795 [36:58<15:45,  2.44it/s, Loss=0.0295, Acc=1.00, Margin=3.508] 
DPO Epoche 1/3:  70%|#######   | 5489/7795 [36:58<15:44,  2.44it/s, Loss=0.0295, Acc=1.00, Margin=3.508]
DPO Epoche 1/3:  70%|#######   | 5489/7795 [36:58<15:44,  2.44it/s, Loss=0.0395, Acc=1.00, Margin=3.212]
DPO Epoche 1/3:  70%|#######   | 5490/7795 [36:58<15:52,  2.42it/s, Loss=0.0395, Acc=1.00, Margin=3.212]
DPO Epoche 1/3:  70%|#######   | 5490/7795 [36:59<15:52,  2.42it/s, Loss=0.2636, Acc=1.00, Margin=1.199]
DPO Epoche 1/3:  70%|#######   | 5491/7795 [36:59<15:54,  2.41it/s, Loss=0.2636, Acc=1.00, Margin=1.199]
DPO Epoche 1/3:  70%|#######   | 5491/7795 [36:59<15:54,  2.41it/s, Loss=3.2027, Acc=0.00, Margin=-3.161]
DPO Epoche 1/3:  70%|#######   | 5492/7795 [36:59<15:57,  2.41it/s, Loss=3.2027, Acc=0.00, Margin=-3.161]
DPO Epoche 1/3:  70%|#######   | 5492/7795 [36:59<15:57,  2.41it/s, Loss=0.3748, Acc=1.00, Margin=0.788] 
DPO Epoche 1/3:  70%|#######   | 5493/7795 [36:59<15:58,  2.40it/s, Loss=0.3748, Acc=1.00, Margin=0.788]
DPO Epoche 1/3:  70%|#######   | 5493/7795 [37:00<15:58,  2.40it/s, Loss=1.0864, Acc=0.00, Margin=-0.675]
DPO Epoche 1/3:  70%|#######   | 5494/7795 [37:00<15:59,  2.40it/s, Loss=1.0864, Acc=0.00, Margin=-0.675]
DPO Epoche 1/3:  70%|#######   | 5494/7795 [37:00<15:59,  2.40it/s, Loss=1.6607, Acc=0.00, Margin=-1.450]
DPO Epoche 1/3:  70%|#######   | 5495/7795 [37:00<16:01,  2.39it/s, Loss=1.6607, Acc=0.00, Margin=-1.450]
DPO Epoche 1/3:  70%|#######   | 5495/7795 [37:01<16:01,  2.39it/s, Loss=1.9179, Acc=0.00, Margin=-1.759]
DPO Epoche 1/3:  71%|#######   | 5496/7795 [37:01<16:00,  2.39it/s, Loss=1.9179, Acc=0.00, Margin=-1.759]
DPO Epoche 1/3:  71%|#######   | 5496/7795 [37:01<16:00,  2.39it/s, Loss=0.0828, Acc=1.00, Margin=2.449] 
DPO Epoche 1/3:  71%|#######   | 5497/7795 [37:01<15:46,  2.43it/s, Loss=0.0828, Acc=1.00, Margin=2.449]
DPO Epoche 1/3:  71%|#######   | 5497/7795 [37:01<15:46,  2.43it/s, Loss=0.0439, Acc=1.00, Margin=3.104]
DPO Epoche 1/3:  71%|#######   | 5498/7795 [37:01<15:21,  2.49it/s, Loss=0.0439, Acc=1.00, Margin=3.104]
DPO Epoche 1/3:  71%|#######   | 5498/7795 [37:02<15:21,  2.49it/s, Loss=2.6987, Acc=0.00, Margin=-2.629]
DPO Epoche 1/3:  71%|#######   | 5499/7795 [37:02<15:16,  2.50it/s, Loss=2.6987, Acc=0.00, Margin=-2.629]
DPO Epoche 1/3:  71%|#######   | 5499/7795 [37:02<15:16,  2.50it/s, Loss=0.9981, Acc=0.00, Margin=-0.538]
DPO Epoche 1/3:  71%|#######   | 5500/7795 [37:02<15:15,  2.51it/s, Loss=0.9981, Acc=0.00, Margin=-0.538]
DPO Epoche 1/3:  71%|#######   | 5500/7795 [37:03<15:15,  2.51it/s, Loss=0.1577, Acc=1.00, Margin=1.767] 
DPO Epoche 1/3:  71%|#######   | 5501/7795 [37:03<15:14,  2.51it/s, Loss=0.1577, Acc=1.00, Margin=1.767]
DPO Epoche 1/3:  71%|#######   | 5501/7795 [37:03<15:14,  2.51it/s, Loss=2.5260, Acc=0.00, Margin=-2.443]
DPO Epoche 1/3:  71%|#######   | 5502/7795 [37:03<15:13,  2.51it/s, Loss=2.5260, Acc=0.00, Margin=-2.443]
DPO Epoche 1/3:  71%|#######   | 5502/7795 [37:03<15:13,  2.51it/s, Loss=0.5010, Acc=1.00, Margin=0.430] 
DPO Epoche 1/3:  71%|#######   | 5503/7795 [37:03<15:12,  2.51it/s, Loss=0.5010, Acc=1.00, Margin=0.430]
DPO Epoche 1/3:  71%|#######   | 5503/7795 [37:04<15:12,  2.51it/s, Loss=2.1827, Acc=0.00, Margin=-2.063]
DPO Epoche 1/3:  71%|#######   | 5504/7795 [37:04<15:00,  2.54it/s, Loss=2.1827, Acc=0.00, Margin=-2.063]
DPO Epoche 1/3:  71%|#######   | 5504/7795 [37:04<15:00,  2.54it/s, Loss=1.0905, Acc=0.00, Margin=-0.681]
DPO Epoche 1/3:  71%|#######   | 5505/7795 [37:04<14:57,  2.55it/s, Loss=1.0905, Acc=0.00, Margin=-0.681]
DPO Epoche 1/3:  71%|#######   | 5505/7795 [37:05<14:57,  2.55it/s, Loss=0.2328, Acc=1.00, Margin=1.339] 
DPO Epoche 1/3:  71%|#######   | 5506/7795 [37:05<15:02,  2.54it/s, Loss=0.2328, Acc=1.00, Margin=1.339]
DPO Epoche 1/3:  71%|#######   | 5506/7795 [37:05<15:02,  2.54it/s, Loss=0.0010, Acc=1.00, Margin=6.891]
DPO Epoche 1/3:  71%|#######   | 5507/7795 [37:05<15:04,  2.53it/s, Loss=0.0010, Acc=1.00, Margin=6.891]
DPO Epoche 1/3:  71%|#######   | 5507/7795 [37:05<15:04,  2.53it/s, Loss=0.1891, Acc=1.00, Margin=1.569]
DPO Epoche 1/3:  71%|#######   | 5508/7795 [37:05<15:11,  2.51it/s, Loss=0.1891, Acc=1.00, Margin=1.569]
DPO Epoche 1/3:  71%|#######   | 5508/7795 [37:06<15:11,  2.51it/s, Loss=0.0404, Acc=1.00, Margin=3.189]
DPO Epoche 1/3:  71%|#######   | 5509/7795 [37:06<15:25,  2.47it/s, Loss=0.0404, Acc=1.00, Margin=3.189]
DPO Epoche 1/3:  71%|#######   | 5509/7795 [37:06<15:25,  2.47it/s, Loss=0.3764, Acc=1.00, Margin=0.783]
DPO Epoche 1/3:  71%|#######   | 5510/7795 [37:06<15:33,  2.45it/s, Loss=0.3764, Acc=1.00, Margin=0.783]
DPO Epoche 1/3:  71%|#######   | 5510/7795 [37:07<15:33,  2.45it/s, Loss=1.6162, Acc=0.00, Margin=-1.395]
DPO Epoche 1/3:  71%|#######   | 5511/7795 [37:07<15:41,  2.43it/s, Loss=1.6162, Acc=0.00, Margin=-1.395]
DPO Epoche 1/3:  71%|#######   | 5511/7795 [37:07<15:41,  2.43it/s, Loss=1.6909, Acc=0.00, Margin=-1.487]
DPO Epoche 1/3:  71%|#######   | 5512/7795 [37:07<15:29,  2.46it/s, Loss=1.6909, Acc=0.00, Margin=-1.487]
DPO Epoche 1/3:  71%|#######   | 5512/7795 [37:07<15:29,  2.46it/s, Loss=2.1360, Acc=0.00, Margin=-2.010]
DPO Epoche 1/3:  71%|#######   | 5513/7795 [37:07<15:34,  2.44it/s, Loss=2.1360, Acc=0.00, Margin=-2.010]
DPO Epoche 1/3:  71%|#######   | 5513/7795 [37:08<15:34,  2.44it/s, Loss=0.0994, Acc=1.00, Margin=2.258] 
DPO Epoche 1/3:  71%|#######   | 5514/7795 [37:08<15:42,  2.42it/s, Loss=0.0994, Acc=1.00, Margin=2.258]
DPO Epoche 1/3:  71%|#######   | 5514/7795 [37:08<15:42,  2.42it/s, Loss=0.3721, Acc=1.00, Margin=0.797]
DPO Epoche 1/3:  71%|#######   | 5515/7795 [37:08<15:43,  2.42it/s, Loss=0.3721, Acc=1.00, Margin=0.797]
DPO Epoche 1/3:  71%|#######   | 5515/7795 [37:09<15:43,  2.42it/s, Loss=3.7574, Acc=0.00, Margin=-3.734]
DPO Epoche 1/3:  71%|#######   | 5516/7795 [37:09<15:46,  2.41it/s, Loss=3.7574, Acc=0.00, Margin=-3.734]
DPO Epoche 1/3:  71%|#######   | 5516/7795 [37:09<15:46,  2.41it/s, Loss=0.0890, Acc=1.00, Margin=2.374] 
DPO Epoche 1/3:  71%|#######   | 5517/7795 [37:09<15:48,  2.40it/s, Loss=0.0890, Acc=1.00, Margin=2.374]
DPO Epoche 1/3:  71%|#######   | 5517/7795 [37:10<15:48,  2.40it/s, Loss=2.2158, Acc=0.00, Margin=-2.100]
DPO Epoche 1/3:  71%|#######   | 5518/7795 [37:10<15:48,  2.40it/s, Loss=2.2158, Acc=0.00, Margin=-2.100]
DPO Epoche 1/3:  71%|#######   | 5518/7795 [37:10<15:48,  2.40it/s, Loss=0.0459, Acc=1.00, Margin=3.059] 
DPO Epoche 1/3:  71%|#######   | 5519/7795 [37:10<15:51,  2.39it/s, Loss=0.0459, Acc=1.00, Margin=3.059]
DPO Epoche 1/3:  71%|#######   | 5519/7795 [37:10<15:51,  2.39it/s, Loss=0.0102, Acc=1.00, Margin=4.578]
DPO Epoche 1/3:  71%|#######   | 5520/7795 [37:10<15:54,  2.38it/s, Loss=0.0102, Acc=1.00, Margin=4.578]
DPO Epoche 1/3:  71%|#######   | 5520/7795 [37:11<15:54,  2.38it/s, Loss=2.1792, Acc=0.00, Margin=-2.059]
DPO Epoche 1/3:  71%|#######   | 5521/7795 [37:11<15:50,  2.39it/s, Loss=2.1792, Acc=0.00, Margin=-2.059]
DPO Epoche 1/3:  71%|#######   | 5521/7795 [37:11<15:50,  2.39it/s, Loss=2.7466, Acc=0.00, Margin=-2.680]
DPO Epoche 1/3:  71%|#######   | 5522/7795 [37:11<15:36,  2.43it/s, Loss=2.7466, Acc=0.00, Margin=-2.680]
DPO Epoche 1/3:  71%|#######   | 5522/7795 [37:12<15:36,  2.43it/s, Loss=0.4982, Acc=1.00, Margin=0.437] 
DPO Epoche 1/3:  71%|#######   | 5523/7795 [37:12<15:38,  2.42it/s, Loss=0.4982, Acc=1.00, Margin=0.437]
DPO Epoche 1/3:  71%|#######   | 5523/7795 [37:12<15:38,  2.42it/s, Loss=0.8636, Acc=0.00, Margin=-0.316]
DPO Epoche 1/3:  71%|#######   | 5524/7795 [37:12<15:31,  2.44it/s, Loss=0.8636, Acc=0.00, Margin=-0.316]
DPO Epoche 1/3:  71%|#######   | 5524/7795 [37:12<15:31,  2.44it/s, Loss=0.8357, Acc=0.00, Margin=-0.267]
DPO Epoche 1/3:  71%|#######   | 5525/7795 [37:12<15:22,  2.46it/s, Loss=0.8357, Acc=0.00, Margin=-0.267]
DPO Epoche 1/3:  71%|#######   | 5525/7795 [37:13<15:22,  2.46it/s, Loss=2.0025, Acc=0.00, Margin=-1.857]
DPO Epoche 1/3:  71%|#######   | 5526/7795 [37:13<15:16,  2.48it/s, Loss=2.0025, Acc=0.00, Margin=-1.857]
DPO Epoche 1/3:  71%|#######   | 5526/7795 [37:13<15:16,  2.48it/s, Loss=0.1535, Acc=1.00, Margin=1.796] 
DPO Epoche 1/3:  71%|#######   | 5527/7795 [37:13<15:11,  2.49it/s, Loss=0.1535, Acc=1.00, Margin=1.796]
DPO Epoche 1/3:  71%|#######   | 5527/7795 [37:14<15:11,  2.49it/s, Loss=0.4918, Acc=1.00, Margin=0.454]
DPO Epoche 1/3:  71%|#######   | 5528/7795 [37:14<15:08,  2.50it/s, Loss=0.4918, Acc=1.00, Margin=0.454]
DPO Epoche 1/3:  71%|#######   | 5528/7795 [37:14<15:08,  2.50it/s, Loss=0.1452, Acc=1.00, Margin=1.856]
DPO Epoche 1/3:  71%|#######   | 5529/7795 [37:14<15:05,  2.50it/s, Loss=0.1452, Acc=1.00, Margin=1.856]
DPO Epoche 1/3:  71%|#######   | 5529/7795 [37:14<15:05,  2.50it/s, Loss=2.6259, Acc=0.00, Margin=-2.551]
DPO Epoche 1/3:  71%|#######   | 5530/7795 [37:14<15:04,  2.50it/s, Loss=2.6259, Acc=0.00, Margin=-2.551]
DPO Epoche 1/3:  71%|#######   | 5530/7795 [37:15<15:04,  2.50it/s, Loss=2.7453, Acc=0.00, Margin=-2.679]
DPO Epoche 1/3:  71%|#######   | 5531/7795 [37:15<14:47,  2.55it/s, Loss=2.7453, Acc=0.00, Margin=-2.679]
DPO Epoche 1/3:  71%|#######   | 5531/7795 [37:15<14:47,  2.55it/s, Loss=1.2515, Acc=0.00, Margin=-0.914]
DPO Epoche 1/3:  71%|#######   | 5532/7795 [37:15<14:48,  2.55it/s, Loss=1.2515, Acc=0.00, Margin=-0.914]
DPO Epoche 1/3:  71%|#######   | 5532/7795 [37:16<14:48,  2.55it/s, Loss=0.0844, Acc=1.00, Margin=2.430] 
DPO Epoche 1/3:  71%|#######   | 5533/7795 [37:16<14:51,  2.54it/s, Loss=0.0844, Acc=1.00, Margin=2.430]
DPO Epoche 1/3:  71%|#######   | 5533/7795 [37:16<14:51,  2.54it/s, Loss=1.8531, Acc=0.00, Margin=-1.683]
DPO Epoche 1/3:  71%|#######   | 5534/7795 [37:16<14:38,  2.57it/s, Loss=1.8531, Acc=0.00, Margin=-1.683]
DPO Epoche 1/3:  71%|#######   | 5534/7795 [37:16<14:38,  2.57it/s, Loss=1.0777, Acc=0.00, Margin=-0.662]
DPO Epoche 1/3:  71%|#######1  | 5535/7795 [37:16<14:46,  2.55it/s, Loss=1.0777, Acc=0.00, Margin=-0.662]
DPO Epoche 1/3:  71%|#######1  | 5535/7795 [37:17<14:46,  2.55it/s, Loss=0.4006, Acc=1.00, Margin=0.708] 
DPO Epoche 1/3:  71%|#######1  | 5536/7795 [37:17<14:51,  2.53it/s, Loss=0.4006, Acc=1.00, Margin=0.708]
DPO Epoche 1/3:  71%|#######1  | 5536/7795 [37:17<14:51,  2.53it/s, Loss=0.0546, Acc=1.00, Margin=2.881]
DPO Epoche 1/3:  71%|#######1  | 5537/7795 [37:17<14:44,  2.55it/s, Loss=0.0546, Acc=1.00, Margin=2.881]
DPO Epoche 1/3:  71%|#######1  | 5537/7795 [37:18<14:44,  2.55it/s, Loss=1.9669, Acc=0.00, Margin=-1.816]
DPO Epoche 1/3:  71%|#######1  | 5538/7795 [37:18<15:01,  2.50it/s, Loss=1.9669, Acc=0.00, Margin=-1.816]
DPO Epoche 1/3:  71%|#######1  | 5538/7795 [37:18<15:01,  2.50it/s, Loss=0.0814, Acc=1.00, Margin=2.468] 
DPO Epoche 1/3:  71%|#######1  | 5539/7795 [37:18<15:13,  2.47it/s, Loss=0.0814, Acc=1.00, Margin=2.468]
DPO Epoche 1/3:  71%|#######1  | 5539/7795 [37:18<15:13,  2.47it/s, Loss=2.0685, Acc=0.00, Margin=-1.933]
DPO Epoche 1/3:  71%|#######1  | 5540/7795 [37:18<15:20,  2.45it/s, Loss=2.0685, Acc=0.00, Margin=-1.933]
DPO Epoche 1/3:  71%|#######1  | 5540/7795 [37:19<15:20,  2.45it/s, Loss=0.6654, Acc=1.00, Margin=0.056] 
DPO Epoche 1/3:  71%|#######1  | 5541/7795 [37:19<15:27,  2.43it/s, Loss=0.6654, Acc=1.00, Margin=0.056]
DPO Epoche 1/3:  71%|#######1  | 5541/7795 [37:19<15:27,  2.43it/s, Loss=0.9702, Acc=0.00, Margin=-0.494]
DPO Epoche 1/3:  71%|#######1  | 5542/7795 [37:19<15:29,  2.42it/s, Loss=0.9702, Acc=0.00, Margin=-0.494]
DPO Epoche 1/3:  71%|#######1  | 5542/7795 [37:20<15:29,  2.42it/s, Loss=1.9486, Acc=0.00, Margin=-1.795]
DPO Epoche 1/3:  71%|#######1  | 5543/7795 [37:20<15:33,  2.41it/s, Loss=1.9486, Acc=0.00, Margin=-1.795]
DPO Epoche 1/3:  71%|#######1  | 5543/7795 [37:20<15:33,  2.41it/s, Loss=3.7524, Acc=0.00, Margin=-3.729]
DPO Epoche 1/3:  71%|#######1  | 5544/7795 [37:20<15:35,  2.40it/s, Loss=3.7524, Acc=0.00, Margin=-3.729]
DPO Epoche 1/3:  71%|#######1  | 5544/7795 [37:20<15:35,  2.40it/s, Loss=0.7120, Acc=0.00, Margin=-0.037]
DPO Epoche 1/3:  71%|#######1  | 5545/7795 [37:20<15:37,  2.40it/s, Loss=0.7120, Acc=0.00, Margin=-0.037]
DPO Epoche 1/3:  71%|#######1  | 5545/7795 [37:21<15:37,  2.40it/s, Loss=0.0660, Acc=1.00, Margin=2.685] 
DPO Epoche 1/3:  71%|#######1  | 5546/7795 [37:21<15:39,  2.39it/s, Loss=0.0660, Acc=1.00, Margin=2.685]
DPO Epoche 1/3:  71%|#######1  | 5546/7795 [37:21<15:39,  2.39it/s, Loss=0.5531, Acc=1.00, Margin=0.303]
DPO Epoche 1/3:  71%|#######1  | 5547/7795 [37:21<15:39,  2.39it/s, Loss=0.5531, Acc=1.00, Margin=0.303]
DPO Epoche 1/3:  71%|#######1  | 5547/7795 [37:22<15:39,  2.39it/s, Loss=2.2151, Acc=0.00, Margin=-2.099]
DPO Epoche 1/3:  71%|#######1  | 5548/7795 [37:22<15:40,  2.39it/s, Loss=2.2151, Acc=0.00, Margin=-2.099]
DPO Epoche 1/3:  71%|#######1  | 5548/7795 [37:22<15:40,  2.39it/s, Loss=0.0972, Acc=1.00, Margin=2.282] 
DPO Epoche 1/3:  71%|#######1  | 5549/7795 [37:22<15:40,  2.39it/s, Loss=0.0972, Acc=1.00, Margin=2.282]
DPO Epoche 1/3:  71%|#######1  | 5549/7795 [37:23<15:40,  2.39it/s, Loss=0.0941, Acc=1.00, Margin=2.316]
DPO Epoche 1/3:  71%|#######1  | 5550/7795 [37:23<15:39,  2.39it/s, Loss=0.0941, Acc=1.00, Margin=2.316]
DPO Epoche 1/3:  71%|#######1  | 5550/7795 [37:23<15:39,  2.39it/s, Loss=2.8635, Acc=0.00, Margin=-2.805]
DPO Epoche 1/3:  71%|#######1  | 5551/7795 [37:23<15:32,  2.41it/s, Loss=2.8635, Acc=0.00, Margin=-2.805]
DPO Epoche 1/3:  71%|#######1  | 5551/7795 [37:23<15:32,  2.41it/s, Loss=0.1946, Acc=1.00, Margin=1.538] 
DPO Epoche 1/3:  71%|#######1  | 5552/7795 [37:23<15:24,  2.43it/s, Loss=0.1946, Acc=1.00, Margin=1.538]
DPO Epoche 1/3:  71%|#######1  | 5552/7795 [37:24<15:24,  2.43it/s, Loss=0.4062, Acc=1.00, Margin=0.691]
DPO Epoche 1/3:  71%|#######1  | 5553/7795 [37:24<15:09,  2.46it/s, Loss=0.4062, Acc=1.00, Margin=0.691]
DPO Epoche 1/3:  71%|#######1  | 5553/7795 [37:24<15:09,  2.46it/s, Loss=0.1332, Acc=1.00, Margin=1.949]
DPO Epoche 1/3:  71%|#######1  | 5554/7795 [37:24<15:04,  2.48it/s, Loss=0.1332, Acc=1.00, Margin=1.949]
DPO Epoche 1/3:  71%|#######1  | 5554/7795 [37:25<15:04,  2.48it/s, Loss=0.1243, Acc=1.00, Margin=2.022]
DPO Epoche 1/3:  71%|#######1  | 5555/7795 [37:25<14:59,  2.49it/s, Loss=0.1243, Acc=1.00, Margin=2.022]
DPO Epoche 1/3:  71%|#######1  | 5555/7795 [37:25<14:59,  2.49it/s, Loss=0.4238, Acc=1.00, Margin=0.639]
DPO Epoche 1/3:  71%|#######1  | 5556/7795 [37:25<14:55,  2.50it/s, Loss=0.4238, Acc=1.00, Margin=0.639]
DPO Epoche 1/3:  71%|#######1  | 5556/7795 [37:25<14:55,  2.50it/s, Loss=0.0843, Acc=1.00, Margin=2.431]
DPO Epoche 1/3:  71%|#######1  | 5557/7795 [37:25<14:53,  2.51it/s, Loss=0.0843, Acc=1.00, Margin=2.431]
DPO Epoche 1/3:  71%|#######1  | 5557/7795 [37:26<14:53,  2.51it/s, Loss=1.3174, Acc=0.00, Margin=-1.006]
DPO Epoche 1/3:  71%|#######1  | 5558/7795 [37:26<14:51,  2.51it/s, Loss=1.3174, Acc=0.00, Margin=-1.006]
DPO Epoche 1/3:  71%|#######1  | 5558/7795 [37:26<14:51,  2.51it/s, Loss=0.0139, Acc=1.00, Margin=4.267] 
DPO Epoche 1/3:  71%|#######1  | 5559/7795 [37:26<14:34,  2.56it/s, Loss=0.0139, Acc=1.00, Margin=4.267]
DPO Epoche 1/3:  71%|#######1  | 5559/7795 [37:27<14:34,  2.56it/s, Loss=0.1782, Acc=1.00, Margin=1.634]
DPO Epoche 1/3:  71%|#######1  | 5560/7795 [37:27<14:36,  2.55it/s, Loss=0.1782, Acc=1.00, Margin=1.634]
DPO Epoche 1/3:  71%|#######1  | 5560/7795 [37:27<14:36,  2.55it/s, Loss=1.3150, Acc=0.00, Margin=-1.002]
DPO Epoche 1/3:  71%|#######1  | 5561/7795 [37:27<14:38,  2.54it/s, Loss=1.3150, Acc=0.00, Margin=-1.002]
DPO Epoche 1/3:  71%|#######1  | 5561/7795 [37:27<14:38,  2.54it/s, Loss=5.2324, Acc=0.00, Margin=-5.227]
DPO Epoche 1/3:  71%|#######1  | 5562/7795 [37:27<14:41,  2.53it/s, Loss=5.2324, Acc=0.00, Margin=-5.227]
DPO Epoche 1/3:  71%|#######1  | 5562/7795 [37:28<14:41,  2.53it/s, Loss=0.0563, Acc=1.00, Margin=2.848] 
DPO Epoche 1/3:  71%|#######1  | 5563/7795 [37:28<14:28,  2.57it/s, Loss=0.0563, Acc=1.00, Margin=2.848]
DPO Epoche 1/3:  71%|#######1  | 5563/7795 [37:28<14:28,  2.57it/s, Loss=0.1831, Acc=1.00, Margin=1.605]
DPO Epoche 1/3:  71%|#######1  | 5564/7795 [37:28<14:31,  2.56it/s, Loss=0.1831, Acc=1.00, Margin=1.605]
DPO Epoche 1/3:  71%|#######1  | 5564/7795 [37:29<14:31,  2.56it/s, Loss=0.1060, Acc=1.00, Margin=2.191]
DPO Epoche 1/3:  71%|#######1  | 5565/7795 [37:29<14:36,  2.55it/s, Loss=0.1060, Acc=1.00, Margin=2.191]
DPO Epoche 1/3:  71%|#######1  | 5565/7795 [37:29<14:36,  2.55it/s, Loss=2.3402, Acc=0.00, Margin=-2.239]
DPO Epoche 1/3:  71%|#######1  | 5566/7795 [37:29<14:39,  2.54it/s, Loss=2.3402, Acc=0.00, Margin=-2.239]
DPO Epoche 1/3:  71%|#######1  | 5566/7795 [37:29<14:39,  2.54it/s, Loss=1.2201, Acc=0.00, Margin=-0.870]
DPO Epoche 1/3:  71%|#######1  | 5567/7795 [37:29<14:25,  2.57it/s, Loss=1.2201, Acc=0.00, Margin=-0.870]
DPO Epoche 1/3:  71%|#######1  | 5567/7795 [37:30<14:25,  2.57it/s, Loss=3.8731, Acc=0.00, Margin=-3.852]
DPO Epoche 1/3:  71%|#######1  | 5568/7795 [37:30<14:18,  2.59it/s, Loss=3.8731, Acc=0.00, Margin=-3.852]
DPO Epoche 1/3:  71%|#######1  | 5568/7795 [37:30<14:18,  2.59it/s, Loss=0.7565, Acc=0.00, Margin=-0.123]
DPO Epoche 1/3:  71%|#######1  | 5569/7795 [37:30<14:05,  2.63it/s, Loss=0.7565, Acc=0.00, Margin=-0.123]
DPO Epoche 1/3:  71%|#######1  | 5569/7795 [37:30<14:05,  2.63it/s, Loss=0.9541, Acc=0.00, Margin=-0.468]
DPO Epoche 1/3:  71%|#######1  | 5570/7795 [37:30<14:16,  2.60it/s, Loss=0.9541, Acc=0.00, Margin=-0.468]
DPO Epoche 1/3:  71%|#######1  | 5570/7795 [37:31<14:16,  2.60it/s, Loss=1.1632, Acc=0.00, Margin=-0.789]
DPO Epoche 1/3:  71%|#######1  | 5571/7795 [37:31<14:24,  2.57it/s, Loss=1.1632, Acc=0.00, Margin=-0.789]
DPO Epoche 1/3:  71%|#######1  | 5571/7795 [37:31<14:24,  2.57it/s, Loss=1.4342, Acc=0.00, Margin=-1.162]
DPO Epoche 1/3:  71%|#######1  | 5572/7795 [37:31<14:30,  2.55it/s, Loss=1.4342, Acc=0.00, Margin=-1.162]
DPO Epoche 1/3:  71%|#######1  | 5572/7795 [37:32<14:30,  2.55it/s, Loss=0.1261, Acc=1.00, Margin=2.007] 
DPO Epoche 1/3:  71%|#######1  | 5573/7795 [37:32<14:42,  2.52it/s, Loss=0.1261, Acc=1.00, Margin=2.007]
DPO Epoche 1/3:  71%|#######1  | 5573/7795 [37:32<14:42,  2.52it/s, Loss=0.1457, Acc=1.00, Margin=1.852]
DPO Epoche 1/3:  72%|#######1  | 5574/7795 [37:32<14:54,  2.48it/s, Loss=0.1457, Acc=1.00, Margin=1.852]
DPO Epoche 1/3:  72%|#######1  | 5574/7795 [37:32<14:54,  2.48it/s, Loss=1.8034, Acc=0.00, Margin=-1.623]
